1,1,2,7,10320,9,2,50,0
1,1,2,7,10320,9,3,56,0
1,1,2,8,10320,9,1,50,0
1,1,2,8,10320,9,2,40,0
1,1,2,8,10320,9,3,36,0
1,1,2,9,10320,9,1,50,0
1,1,2,9,10320,9,2,40,0
1,1,2,9,10320,9,3,36,0
1,1,2,5,10321,9,1,50,0
1,1,2,5,10321,9,2,40,0
1,1,2,5,10321,9,3,35,0
1,1,2,7,10321,9,1,80,0
1,1,2,7,10321,9,2,50,0
1,1,2,7,10321,9,3,56,0
1,1,2,8,10321,9,1,50,0
1,1,2,8,10321,9,2,40,0
1,1,2,8,10321,9,3,36,0
1,1,2,9,10321,9,1,50,0
1,1,2,9,10321,9,2,40,0
1,1,2,9,10321,9,3,36,0
1,1,3,4,0,1,1,100,0
1,1,3,4,0,1,2,50,0
1,1,3,4,0,1,3,105,0
1,1,3,6,0,1,1,450,0
1,1,3,6,0,1,2,350,0
1,1,3,6,0,1,3,315,0
1,1,3,7,0,1,1,350,0
1,1,3,7,0,1,2,250,0
1,1,3,7,0,1,3,245,0
1,1,3,3,0,4,1,500,0
1,1,3,3,0,4,2,400,0
1,1,3,3,0,4,3,350,0
